Company Name,Website,City,Address,Company Stage,Company_Stage_Classified,Focus Areas,Focus_Areas_Enhanced,Description,Description_Enhanced,Google_Name,Google_Address,Google_Website,Latitude,Longitude,Confidence_Score,Validation_Source,Classifier_Date
Inovio Pharmaceuticals,https://inovio.com/,San Diego,"10480 Wateridge Cir, San Diego, CA 92121, USA",,Private,DNA Vaccines,,,,"Inovio Pharmaceuticals, Inc.","10480 Wateridge Cir, San Diego, CA 92121, USA",http://www.inovio.com/,32.897656,-117.2084771,0.9999999999999999,BPG,2025-11-15
Inquis Medical,https://inquismedical.com/,Menlo Park,,,Unknown,Venous thromboembolism treatment,,,,,,,,,,BPG,2025-11-15
Insamo,https://www.insamo.com/,Berkeley,,,Unknown,Membrane-permeable & orally available cyclic-peptides,,,,,,,,,,BPG,2025-11-15
Inscopix,https://inscopix.com/,Mountain View,"1212 Terra Bella Ave Suite 200, Mountain View, CA 94043, USA",,Unknown,Miniature Microscope,,,,Inscopix Inc.,"1212 Terra Bella Ave Suite 200, Mountain View, CA 94043, USA",https://www.inscopix.com/,37.4092043,-122.0786882,0.9999999999999999,BPG,2025-11-15
InsightRX,https://www.insight-rx.com/,San Francisco,"548 Market St #88083, San Francisco, CA 94104, USA",,Unknown,Dosing Model,,,,InsightRX,"548 Market St #88083, San Francisco, CA 94104, USA",https://www.insight-rx.com/,37.7900465,-122.4008744,0.9999999999999999,BPG,2025-11-15
Intact Therapeutics,https://intacttherapeutics.com/,Palo Alto,,,Private,GI Therapies,,,,,,,,,,BPG,2025-11-15
Intarcia Therapeutics,http://www.intarcia.com/,,"24650 Industrial Blvd, Hayward, CA 94545, USA",,Unknown,,,"Intarcia Therapeutics is an American biopharmaceutical company based in Boston, MA and incorporated under the laws of Delaware.","Intarcia Therapeutics is an American biopharmaceutical company based in Boston, MA and incorporated under the laws of Delaware.","Intarcia Therapeutics, Inc.","24650 Industrial Blvd, Hayward, CA 94545, USA",http://www.intarcia.com/,37.6403839,-122.1175339,0.8999999999999999,Wikipedia,
Integra LifeSciences,https://www.integralife.com/,San Diego,"5955 Pacific Center Blvd #714, San Diego, CA 92121, USA",,Unknown,Medical Devices,,,,Integra LifeSciences,"5955 Pacific Center Blvd #714, San Diego, CA 92121, USA",http://www.integralife.com/,32.9036779,-117.1891088,0.9999999999999999,BPG,2025-11-15
Integrated Biosciences,https://integratedbiosciences.com/,San Carlos,,,Unknown,Synthetic biology technology to discover drugs targeting stressed cells,,,,,,,,,,BPG,2025-11-15
Integrated Endoscopy,https://iescope.com/,Irvine,"16 Technology Dr #165, Irvine, CA 92618, USA",,Unknown,Reusable Arthroscopes,,,,Integrated Endoscopy,"16 Technology Dr #165, Irvine, CA 92618, USA",http://www.iescope.com/contact-us/,33.6496114,-117.7359676,0.9999999999999999,BPG,2025-11-15
Integrated Research Associates,https://www.integratedresearchassociates.com/,San Rafael,"4050 Redwood Hwy, San Rafael, CA 94903, USA",,Unknown,Infectious Disease Treatment Products,,,,"Integrated Research Associates, LLC","4050 Redwood Hwy, San Rafael, CA 94903, USA",http://www.integratedresearchassociates.com/contact.html,38.0079167,-122.5407397,0.9999999999999999,BPG,2025-11-15
Intellia Therapeutics,https://www.intelliatx.com,,,,Unknown,,,"Intellia Therapeutics, Inc. is an American clinical-stage biotechnology company focused on developing novel, potentially curative therapeutics leveraging CRISPR-based technologies.","Intellia Therapeutics, Inc. is an American clinical-stage biotechnology company focused on developing novel, potentially curative therapeutics leveraging CRISPR-based technologies.",,,,,,,Wikipedia,
Intelligent Therapeutics,https://inteltherapeutics.com/,La Jolla,,,Private,Antibodies and antibody-like molecules,,,,,,,,,,BPG,2025-11-15
InterVene,https://intervene-med.com/,Redwood City,,,Unknown,Catheter based therapy,,,,,,,,,,BPG,2025-11-15
InterVenn BioSciences,https://intervenn.com/,South SF,,,Unknown,Cancer Diagnostic,,,,,,,,,,BPG,2025-11-15
Intercept Pharmaceuticals,https://www.interceptpharma.com/,San Diego,"3636 Nobel Dr, San Diego, CA 92122, USA",,Private,Small Molecules,,,,"Intercept Pharmaceuticals, Inc.","3636 Nobel Dr, San Diego, CA 92122, USA",http://www.interceptpharma.com/,32.8692687,-117.2276673,0.9999999999999999,BPG,2025-11-15
Interdict,https://www.interdictbio.com/,San Francisco,,,Unknown,Small Molecules,,,,,,,,,,BPG,2025-11-15
International Process Solutions,https://ips-us.com/,Irvine,,,Unknown,"Calibration, validation, preventative maintenance, and data management services",,,,,,,,,,BPG,2025-11-15
International Stem Cell,https://www.internationalstemcell.com/,Carlsbad,"9745 Businesspark Ave, San Diego, CA 92131, USA",,Unknown,Proprietary Stem Cell Induction,,,,International Stem Cell Corporation,"9745 Businesspark Ave, San Diego, CA 92131, USA",https://internationalstemcell.com/,32.9004838,-117.1119249,0.9999999999999999,BPG,2025-11-15
Intraop Medical,https://intraop.com/,Sunnyvale,"570 Del Rey Ave, Sunnyvale, CA 94085, USA",,Unknown,Radiation therapy during surgery,,,,IntraOp Medical Corporation,"570 Del Rey Ave, Sunnyvale, CA 94085, USA",https://intraop.com/,37.392536,-122.033415,0.9999999999999999,BPG,2025-11-15
Intratus,https://www.intratus.com/,San Diego,"5330 Carroll Canyon Rd #220, San Diego, CA 92121, USA",,Unknown,Non-invasive drug delivery platform technologies,,,,"Intratus, Inc.","5330 Carroll Canyon Rd #220, San Diego, CA 92121, USA",http://www.intratus.com/,32.8920983,-117.1929636,0.9999999999999999,BPG,2025-11-15
Intrinsic LifeSciences,https://www.intrinsiclifesciences.com/,La Jolla,"505 Coast S Blvd # 408, La Jolla, CA 92037, USA",,Unknown,In-Vitro Diagnostics,,,,Intrinsic Lifesciences,"505 Coast S Blvd # 408, La Jolla, CA 92037, USA",https://www.intrinsiclifesciences.com/,32.8431566,-117.2795076,0.9999999999999999,BPG,2025-11-15
Intuitive Surgical,https://www.intuitive.com/en-us,Sunnyvale,"21627043, Sunnyvale, CA 94086, USA",,Unknown,Medical Devices,,,,Intuitive,"21627043, Sunnyvale, CA 94086, USA",http://intuitive.com/,37.3730555,-121.9911198,0.8600000000000001,BPG,2025-11-15
Intune,https://www.intune.bio/,Pasadena,,,Unknown,"IVD or medical device product development, analytical & clinical validation, regulatory approval",,,,,,,,,,BPG,2025-11-15
InvVax,https://www.inv-vax.com/,Pasadena,,,Unknown,Flu Virus Technology,,,,,,,,,,BPG,2025-11-15
Invenio Imaging,https://www.invenio-imaging.com/,Santa Clara,"2310 Walsh Ave, Santa Clara, CA 95051, USA",,Unknown,"Histology, Cavity Sampling",,,,Invenio Imaging Inc.,"2310 Walsh Ave, Santa Clara, CA 95051, USA",http://www.invenio-imaging.com/,37.3687212,-121.9666886,0.9999999999999999,BPG,2025-11-15
Invert,https://invertbio.com/,San Francisco,"2261 Market St #4579, San Francisco, CA 94114, USA",,Unknown,Software product for bioprocess development and scale-up,,,,Invert,"2261 Market St #4579, San Francisco, CA 94114, USA",https://invertbio.com/,37.7647751,-122.4320369,0.9999999999999999,BPG,2025-11-15
Invicta Medical,https://www.resterasleep.com/,Santa Clara,"3930 Freedom Cir Ste 120, Santa Clara, CA 95054, USA",,Unknown,Neurostimulation wearables for sleep apnea,,,,Restera,"3930 Freedom Cir Ste 120, Santa Clara, CA 95054, USA",https://resterasleep.com/,37.3873017,-121.9716168,0.7726984126984128,BPG,2025-11-15
Invitrx Therapeutics,https://invitrx.com/,Lake Forest,"20503 Crescent Bay Dr, Lake Forest, CA 92630, USA",,Private,"Autologous Stem Cell Therapy, Therapeutic & Cosmetic",,,,Invitrx Therapeutics,"20503 Crescent Bay Dr, Lake Forest, CA 92630, USA",https://invitrx.com/,33.6642822,-117.6926622,0.9999999999999999,BPG,2025-11-15
InvivoGen,https://www.invivogen.com/,San Diego,"10515 Vista Sorrento Pkwy, San Diego, CA 92121, USA",,Unknown,Life Science Reagents,,,,"InvivoGen, Inc.","10515 Vista Sorrento Pkwy, San Diego, CA 92121, USA",http://www.invivogen.com/,32.898477,-117.216533,0.9999999999999999,BPG,2025-11-15
Iolyx Therapeutics,https://iolyx.com/,Burlingame,,,Private,Ophthalmology Therapies,,,,,,,,,,BPG,2025-11-15
Ion Dx,https://www.iondx.com/,Monterey,,,Unknown,"Ion Mobility Spectrometer, Associated Services",,,,,,,,,,BPG,2025-11-15
Ionis Pharmaceuticals,https://ionis.com/,Carlsbad,"2855 Gazelle Ct, Carlsbad, CA 92010, USA",,Private,RNA,,,,Ionis Pharmaceuticals Inc.,"2855 Gazelle Ct, Carlsbad, CA 92010, USA",http://www.ionis.com/,33.1418629,-117.2521236,0.9999999999999999,BPG,2025-11-15
Iovance Biotherapeutics,https://www.iovance.com/,San Carlos,"825 Industrial Rd, San Carlos, CA 94070, USA",,Private,Adoptive Cell Therapy,,,,Iovance Biotherapeutics,"825 Industrial Rd, San Carlos, CA 94070, USA",http://www.iovance.com/,37.5071925,-122.2511099,0.9999999999999999,BPG,2025-11-15
Iris Medicine,https://irismedicine.com/,Berkeley,,,Unknown,Small Binding RNA,,,,,,,,,,BPG,2025-11-15
Ironfist Therapeutics,https://ironfisttx.com/,Redwood City,,,Private,Radiopharmaceuticals,,,,,,,,,,BPG,2025-11-15
Irvine Clinical Research,https://www.irvineclinical.com/,Irvine,"2515 McCabe Way #350, Irvine, CA 92614, USA",,Unknown,Clinical Trials,,,,Irvine Clinical Research,"2515 McCabe Way #350, Irvine, CA 92614, USA",http://irvineclinical.com/,33.6791534,-117.8460769,0.9999999999999999,BPG,2025-11-15
Isolation Bio,https://isolationbio.com/,Palo Alto,,,Unknown,Microbial Cultivation Device,,,,,,,,,,BPG,2025-11-15
JADBio,https://jadbio.com/,Los Angeles,"3154 Glendale Blvd, Los Angeles, CA 90039, USA",,Unknown,Machine Learning Data Analysis,,,,JADBio,"3154 Glendale Blvd, Los Angeles, CA 90039, USA",https://www.jadbio.com/contact/,34.116847,-118.261607,0.8999999999999999,BPG,2025-11-15
JOINN Biologics,https://www.joinnbio.com/,Richmond,"2600 Hilltop Dr Building L, Richmond, CA 94806, USA",,Unknown,Biologics CDMO,,,,JOINN Biologics,"2600 Hilltop Dr Building L, Richmond, CA 94806, USA",http://www.joinnbio.com/,37.9821854,-122.3398876,0.9999999999999999,BPG,2025-11-15
JSR Life Sciences,https://www.jsrlifesciences.com/,Sunnyvale,"1280 N Mathilda Ave, Sunnyvale, CA 94089, USA",,Unknown,"Cell culture, separations equipment & reagents",,,,JSR Life Sciences,"1280 N Mathilda Ave, Sunnyvale, CA 94089, USA",http://www.jsrlifesciences.com/,37.41346800000001,-122.0248061,0.9999999999999999,BPG,2025-11-15
Jaan Biotherapeutics,https://jaanbio.com/,San Diego,"6331 Nancy Ridge Dr, San Diego, CA 92121, USA",,Private,Adeno-associated viral delivery of microRNA inhibitors,,,,jaan biotherapeutics,"6331 Nancy Ridge Dr, San Diego, CA 92121, USA",https://jaanbio.com/,32.8875559,-117.184284,0.9999999999999999,BPG,2025-11-15
Jade Biosciences,https://jadebiosciences.com/,San Francisco,,,Unknown,Autoimmune Therapies,,,,,,,,,,BPG,2025-11-15
JadeBio,http://www.jadebio.com/,La Jolla,"505 Coast S Blvd, La Jolla, CA 92037, USA",,Unknown,Contract Protein Analysis,,,,JadeBio Inc.,"505 Coast S Blvd, La Jolla, CA 92037, USA",http://www.jadebio.com/,32.8431901,-117.2794574,0.9999999999999999,BPG,2025-11-15
Janux Therapeutics,https://www.januxrx.com/,San Diego,"10955 Vista Sorrento Pkwy Suite 200, San Diego, CA 92130, USA",,Private,Immunotherapies for Cancer,,,,Janux Therapeutics,"10955 Vista Sorrento Pkwy Suite 200, San Diego, CA 92130, USA",https://www.januxrx.com/,32.9157204,-117.2289543,0.9999999999999999,BPG,2025-11-15
Jasper Therapeutics,https://jaspertx.com/,Redwood City,"2200 Bridge Pkwy #102, Redwood City, CA 94065, USA",,Private,Humanized Monoclonal Antibody,,,,"Jasper Therapeutics, Inc.","2200 Bridge Pkwy #102, Redwood City, CA 94065, USA",https://jaspertx.com/,37.5379117,-122.2574528,0.9999999999999999,BPG,2025-11-15
Jaya Biosciences,https://www.jayabio.com/,South SF,,,Unknown,CNS-directed gene therapies,,,,,,,,,,BPG,2025-11-15
Jazz Pharmaceuticals,https://www.jazzpharma.com/,Palo Alto,"3000 El Camino Real, 2 Palo Alto Square Suite 600, Palo Alto, CA 94306, USA",,Private,Small Molecules,,,,Jazz Pharmaceuticals,"3000 El Camino Real, 2 Palo Alto Square Suite 600, Palo Alto, CA 94306, USA",http://www.jazzpharmaceuticals.com/,37.4205201,-122.141537,0.9,BPG,2025-11-15
JenaValve,https://jenavalve.com/,Irvine,"4 Cromwell, Irvine, CA 92618, USA",,Unknown,Transcatheter aortic valve replacement system,,,,"JenaValve Technology, Inc.","4 Cromwell, Irvine, CA 92618, USA",http://www.jenavalve.com/,33.6520328,-117.7068885,0.9560000000000001,BPG,2025-11-15
JeniVision,https://jenivision.com/,Irvine,,,Unknown,"Ophthalmology therapies, non-invasive ocular therapies",,,,,,,,,,BPG,2025-11-15
Johnson & Johnson,https://www.jnj.com,,,,Unknown,,,"Johnson & Johnson (J&J) is an American multinational pharmaceutical, biotechnology, and medical technologies corporation headquartered in New Brunswick, New Jersey, and publicly traded on the New Y...","Johnson & Johnson (J&J) is an American multinational pharmaceutical, biotechnology, and medical technologies corporation headquartered in New Brunswick, New Jersey, and publicly traded on the New Y...",,,,,,,Wikipedia,
Johnson and Johnson Innovative Medicine,https://innovativemedicine.jnj.com/,San Diego,,,Unknown,"Small Molecules, Biologics",,,,,,,,,,BPG,2025-11-15
Jones Pharma,http://www.thrombin-jmi.com/,,,,Unknown,,,"Jones Pharma is a specialty pharmaceuticals manufacturer and marketer based in St. Louis, Missouri. The company was founded on March 16, 1981, by Dennis M.","Jones Pharma is a specialty pharmaceuticals manufacturer and marketer based in St. Louis, Missouri. The company was founded on March 16, 1981, by Dennis M.",,,,,,,Wikipedia,
Jumpcode Genomics,https://www.jumpcodegenomics.com/,San Diego,"6330 Nancy Ridge Dr, San Diego, CA 92121, USA",,Unknown,CRISPR Genomic Technology,,,,Jumpcode Genomics,"6330 Nancy Ridge Dr, San Diego, CA 92121, USA",https://www.jumpcodegenomics.com/,32.8883474,-117.1830323,0.9999999999999999,BPG,2025-11-15
Junevity,https://www.junevity.com/,San Francisco,,,Unknown,Long-lasting siRNA Therapies,,,,,,,,,,BPG,2025-11-15
Juno Therapeutics,https://www.bms.com/,,"1000 Sierra Point Pkwy, Brisbane, CA 94005, USA",,Unknown,,,"Juno Therapeutics, Inc.","Juno Therapeutics, Inc.",Bristol Myers Squibb,"1000 Sierra Point Pkwy, Brisbane, CA 94005, USA",https://www.bms.com/,37.6728543,-122.3830861,0.7733333333333333,Wikipedia,
Jupiter Endovascular,https://jupiterendo.com/,Menlo Park,"155 Jefferson Dr, Menlo Park, CA 94025, USA",,Unknown,Endovascular Device for Pulmonary Embolism,,,,Jupiter Endovascular,"155 Jefferson Dr, Menlo Park, CA 94025, USA",https://jupiterendo.com/,37.4826659,-122.172663,0.9999999999999999,BPG,2025-11-15
Juvena Therapeutics,https://www.juvenatherapeutics.com/,Redwood City,"640 Galveston Dr, Redwood City, CA 94063, USA",,Private,Tissue Regeneration & Repair,,,,Juvena Therapeutics Inc,"640 Galveston Dr, Redwood City, CA 94063, USA",https://www.juvenatherapeutics.com/,37.4993956,-122.2161675,0.9999999999999999,BPG,2025-11-15
KARE Biosciences,https://karebio.com/,Orange,,,Unknown,Repurposed Drugs,,,,,,,,,,BPG,2025-11-15
KARL STORZ Endoscopy,https://www.karlstorz.com/us/en/index.htm?target=,El Segundo,"2151 E Grand Ave # 100, El Segundo, CA 90245, USA",,Unknown,Endoscopy,,,,"KARL STORZ Endoscopy-America, Inc","2151 E Grand Ave # 100, El Segundo, CA 90245, USA",http://www.karlstorz.com/,33.920223,-118.3883212,0.9792592592592592,BPG,2025-11-15
KB Medical Group,https://www.kbmed.com/,Irvine,"16175 Stephens St, City of Industry, CA 91745, USA",,Unknown,"Infusion, blood collection, clinical products",,,,KB Medical Group Inc,"16175 Stephens St, City of Industry, CA 91745, USA",https://www.kbmed.com/,34.0139111,-117.9509655,0.9999999999999999,BPG,2025-11-15
KDx Diagnostics,https://kdxdiagnostics.com/,Los Gatos,"14527 S Bascom Ave, Los Gatos, CA 95032, USA",,Unknown,Diagnostics,,,,KDx Diagnostics,"14527 S Bascom Ave, Los Gatos, CA 95032, USA",https://www.kdxdiagnostics.com/,37.2575101,-121.9496663,0.9999999999999999,BPG,2025-11-15
KHN Solutions/BACTrack,https://www.bactrack.com/,San Francisco,"200 Green St 2nd floor, San Francisco, CA 94111, USA",,Unknown,BAC meter,,,,BACtrack,"200 Green St 2nd floor, San Francisco, CA 94111, USA",https://www.bactrack.com/,37.800482,-122.402922,0.7587301587301587,BPG,2025-11-15
Kadmon Corporation,https://kadmon.com,,,,Unknown,,,"Kadmon Corporation (originally Kadmon Pharmaceuticals) is a biopharmaceutical company based in New York City. It also has operations in Warrendale, PA and Brighton, MA.","Kadmon Corporation (originally Kadmon Pharmaceuticals) is a biopharmaceutical company based in New York City. It also has operations in Warrendale, PA and Brighton, MA.",,,,,,,Wikipedia,
Kaer Biotherapeutics,https://www.kaerbio.com/,Escondido,"926 S Andreasen Dr # 105, Escondido, CA 92029, USA",,Private,Generation and delivery of respirable aerosols,,,,KAER Biotherapeutics,"926 S Andreasen Dr # 105, Escondido, CA 92029, USA",https://www.kaerbio.com/,33.1140907,-117.1136524,0.9999999999999999,BPG,2025-11-15
Kailera Therapeutics,https://www.kailera.com/,San Diego,,,Private,"Peptides, Small Molecules",,,,,,,,,,BPG,2025-11-15
Kainomyx,https://www.kainomyx.com,Mountain View,"319 N Bernardo Ave, Mountain View, CA 94043, USA",,Unknown,Malaria and parasitic diseases,,,,"Kainomyx, Inc.","319 N Bernardo Ave, Mountain View, CA 94043, USA",https://www.kainomyx.com/,37.3873977,-122.0485947,0.9999999999999999,BPG,2025-11-15
Kairos Pharma,https://kairospharma.com/,Los Angeles,,,Private,"Cell Therapy, Antibodies, Small Molecules",,,,,,,,,,BPG,2025-11-15
KaloBios Pharmaceuticals,,,,,Unknown,,,,,,,,,,,Wikipedia,
Kamau Therapeutics,https://kamautx.com/,South SF,,,Private,Gene Correction Technology,,,,,,,,,,BPG,2025-11-15
KannaLife,http://kannalife.com/,,"3805 Old Easton Rd, Doylestown, PA 18902, USA",,Unknown,,,"Kannalife Sciences Inc. , a subsidiary of Neuropathix, Inc., is a bio-pharmaceutical and phyto-medical company based in Doylestown, Pennsylvania founded by Dean Petkanas and Thoma Kikis.","Kannalife Sciences Inc. , a subsidiary of Neuropathix, Inc., is a bio-pharmaceutical and phyto-medical company based in Doylestown, Pennsylvania founded by Dean Petkanas and Thoma Kikis.","Kannalife Sciences, Inc","3805 Old Easton Rd, Doylestown, PA 18902, USA",http://www.kannalife.com/,40.3317924,-75.1259165,0.76,Wikipedia,
Kardigan,https://www.kardigan.bio/,South SF,"131 Oyster Point Blvd Second Floor, South San Francisco, CA 94080, USA",,Unknown,Seems to be Small Molecules,,,,Kardigan,"131 Oyster Point Blvd Second Floor, South San Francisco, CA 94080, USA",https://www.kardigan.bio/,37.6627654,-122.3953188,0.9999999999999999,BPG,2025-11-15
Karius,https://kariusdx.com/,Redwood City,"975 Island Dr, Redwood City, CA 94065, USA",,Unknown,Diagnostics,,,,Karius,"975 Island Dr, Redwood City, CA 94065, USA",https://www.kariusdx.com/,37.5349998,-122.2571228,0.9999999999999999,BPG,2025-11-15
Kartos Therapeutics,https://www.kartosthera.com/,Redwood City,,,Private,Oral MDM2 Inhibitor,,,,,,,,,,BPG,2025-11-15
Kelaroo,https://www.kelaroo.com/,San Diego,,,Unknown,Software for Biopharm Companies,,,,,,,,,,BPG,2025-11-15
Kelliop,http://www.kelliop.com/,Newark,,,Unknown,Diagnostic Reader,,,,,,,,,,BPG,2025-11-15
Kenai Therapeutics,https://www.kenaitx.com/,San Diego,,,Private,iPSC dopamine progenitor,,,,,,,,,,BPG,2025-11-15
Kerna Labs,https://kernalabs.ai/,San Francisco,,,Research,AI and high-throughput biology - RNA therapeutics,,,,,,,,,,BPG,2025-11-15
Kernel Flow,https://www.kernel.com/,Culver City,,,Unknown,Brain Scan Device,,,,,,,,,,BPG,2025-11-15
Keylika,https://www.keylika.com/,San Francisco,,,Unknown,Transdermal Iron Patch,,,,,,,,,,BPG,2025-11-15
Kezar Life Sciences,https://kezarlifesciences.com/,South SF,"4000 Shoreline Ct #300, South San Francisco, CA 94080, USA",,Unknown,Therapies for autoimmune disorders,,,,Kezar Life Sciences,"4000 Shoreline Ct #300, South San Francisco, CA 94080, USA",http://www.kezarlifesciences.com/,37.6714306,-122.3889645,0.9999999999999999,BPG,2025-11-15
